id,name,text,desc,country,lang,city,geo
49085751,sergiopediatra,"Acredito que o que Alckmin diz ou deixa de dizer, nesta atual conjuntura, está totalmente desprovido de qualquer relevância.",Pediatra atendendo crianças e adolescentes em Picos e região. PRONTOCLÍNICA https://t.co/YHRyoCFm0D,Unidentified,pt,Unidentified,Unidentified,Unidentified
1167598915,diogomnuness,Found a Transponder Snail!Famed Pirate Hunter captured! Exclusive shots!!https://t.co/W9nMVjKAsz #TreCru https://t.co/RMj4BfJbQC,"Gamer, Biology Student, series nerd, all of that shit",Unidentified,en,Unidentified,Unidentified,Unidentified
80732922,Accuarya,Vale a pena conferir o vasto acervo!Agora tá difícil desmentir!#marmitadecorrupto https://t.co/6mxj1gKmsV,"Tradutora Juramentada e Intérprete Comercial: Professora, Pesquisadora, Filóloga, Beletrista.",Unidentified,pt,Unidentified,Unidentified,Unidentified
1167598915,diogomnuness,Found a Transponder Snail!Exclusive Profile: Those who follow their dreams!https://t.co/W9nMVjKAsz #TreCru https://t.co/1DRn2SF6Vk,"Gamer, Biology Student, series nerd, all of that shit",Unidentified,en,Unidentified,Unidentified,Unidentified
2933836303,francisco801973,@FoxSportsRadio #Dede,,Unidentified,und,Unidentified,Unidentified,Unidentified
49085751,sergiopediatra,Tava na cara!,Pediatra atendendo crianças e adolescentes em Picos e região. PRONTOCLÍNICA https://t.co/YHRyoCFm0D,Unidentified,pt,Unidentified,Unidentified,Unidentified
80732922,Accuarya,@carlosneves1971 @jairbolsonaro E essa aqui se enquadra onde? https://t.co/pShQuHEoqz,"Tradutora Juramentada e Intérprete Comercial: Professora, Pesquisadora, Filóloga, Beletrista.",Unidentified,pt,Unidentified,Unidentified,Unidentified
341216345,Galga59,RT @Marcelo_NSantos: @exame Ficou melhor assim da atender que até o @Haddad_Fernando esta com @jairbolsonaro !!!,,Unidentified,pt,Unidentified,Unidentified,Unidentified
1023276151739957249,JhonnyFelix4,RT @Accuarya: Esse sapo barbudo é pra MORAR NA CADEIA pra sempre!#marmitadecorrupto https://t.co/pNtit821Nq,"Pai, casado, cristão, patriota, conservador, armamentista, antimimimi, pro capitalista, carnívoro, anti aborto, anti drogas, odeio bandidos, amo a liberdade.",Unidentified,pt,Unidentified,Unidentified,Unidentified
306857448,Faithb0y,"Vive na igreja, falando em ser luz na vida das pessoas, mas por onde passa inferniza e destila ódio.","“Somos todos história, no final.” — Mineiro.",Unidentified,pt,Unidentified,Unidentified,Unidentified
306857448,Faithb0y,"Não sigo e agora que percebi que essa menina vive aparecendo no meu perfil, muito mimadinha e cheia de “não me toque”. Muito ranço 🙄","“Somos todos história, no final.” — Mineiro.",Unidentified,pt,Unidentified,Unidentified,Unidentified
80732922,Accuarya,"Exatamente!Na primeira oportunidade que tiver, @jairbolsonaro deve vir a público expor isso!Temos que desmascara-… https://t.co/afJ1LDaJtu","Tradutora Juramentada e Intérprete Comercial: Professora, Pesquisadora, Filóloga, Beletrista.",Unidentified,pt,Unidentified,Unidentified,Unidentified
925190081715081216,AarmPedro,Que saudade,,Unidentified,pt,Unidentified,Unidentified,Unidentified
925190081715081216,AarmPedro,"Algumas pessoas me conhecem muito bem (Posso contar 2), mas melhor que minha vo ninguém nunca conhecerá. De longe e… https://t.co/oE5MFitrzT",,Unidentified,pt,Unidentified,Unidentified,Unidentified
80732922,Accuarya,@ellafranthiely Tô bem arrependida em não ter me filiado no PSL e me candidatado! Sério!,"Tradutora Juramentada e Intérprete Comercial: Professora, Pesquisadora, Filóloga, Beletrista.",Unidentified,pt,Unidentified,Unidentified,Unidentified
925190081715081216,AarmPedro,"Quase nunca eu preciso falar com alguém, quando preciso é em um momento especifico que passa rapidamente, e nunca t… https://t.co/q1nDGXoEpM",,Unidentified,pt,Unidentified,Unidentified,Unidentified
2685131237,Calambiqui,Que abusado https://t.co/Or2bDxoZaV,Jogador de Hóquei em Patins U20/Seniores B Sócio 105.849 do @Sporting_CP💚 ig:vicoso22,Unidentified,pt,Unidentified,Unidentified,Unidentified
80732922,Accuarya,Esse sapo barbudo é pra MORAR NA CADEIA pra sempre!#marmitadecorrupto https://t.co/pNtit821Nq,"Tradutora Juramentada e Intérprete Comercial: Professora, Pesquisadora, Filóloga, Beletrista.",Unidentified,pt,Unidentified,Unidentified,Unidentified
819232277779611649,j_brighenti,@MaccariIsadora doq isinhaaa,Don Corleone🍕@stecamille🌹,Unidentified,pt,Unidentified,Unidentified,Unidentified
219399772,o_viajant3,@cleytu Alma gêmea - Emicida,"Jogador amador de CS:GO - P@r@dise..
Vascaino de Coração..
Handebol por ❤

Viajante..
Musico..
         [F]ReneTiCK°🃏",Unidentified,pt,Unidentified,Unidentified,Unidentified
219399772,o_viajant3,@lannaSartori18 Futebol?,"Jogador amador de CS:GO - P@r@dise..
Vascaino de Coração..
Handebol por ❤

Viajante..
Musico..
         [F]ReneTiCK°🃏",Unidentified,pt,Unidentified,Unidentified,Unidentified
219399772,o_viajant3,@guszera Kkkkkkkkkkkkk,"Jogador amador de CS:GO - P@r@dise..
Vascaino de Coração..
Handebol por ❤

Viajante..
Musico..
         [F]ReneTiCK°🃏",Unidentified,und,Unidentified,Unidentified,Unidentified
219399772,o_viajant3,E a minha nem se fala kkkk https://t.co/D7p4ezNRNF,"Jogador amador de CS:GO - P@r@dise..
Vascaino de Coração..
Handebol por ❤

Viajante..
Musico..
         [F]ReneTiCK°🃏",Unidentified,pt,Unidentified,Unidentified,Unidentified
54629726,otavioveloso,E amanhã na minha playlist só vai tocar Roger Water!,,Unidentified,pt,Unidentified,Unidentified,Unidentified
306857448,Faithb0y,status de visita: perfil visualizado 6 vezes https://t.co/mgWej9DkAA,"“Somos todos história, no final.” — Mineiro.",Unidentified,pt,Unidentified,Unidentified,Unidentified
1021904929013858304,crisdebug,@FunkyBlackCat Quantos dias vc dá pra ter um Tecnosh do Blackout?,Programador que ((dizem)) que sabe dançar,Unidentified,pt,Unidentified,Unidentified,Unidentified
45881786,andreasutil,RT @Accuarya: Esse cineasta deu a cara pra bater!Perfeito!#marmitadecorrupto https://t.co/coZzJI3bVG,"►Tenho a sutileza de um elefante! Sou Turismóloga, Marketeira e tenho Um Jeito Sutil de Viver! https://t.co/pq7AqnEkX3 https://t.co/9eqZR0ZKaB",Unidentified,pt,Unidentified,Unidentified,Unidentified
1021904929013858304,crisdebug,"@HeyTails Isso ou vc prende os fios na parede usando uns ""U""s de plástico ou que quer que seja aquele material. Os… https://t.co/SYVlQ6Kqk9",Programador que ((dizem)) que sabe dançar,Unidentified,pt,Unidentified,Unidentified,Unidentified
293808160,zezesam,https://t.co/NAuBtopsab,,Unidentified,und,Unidentified,Unidentified,Unidentified
293808160,zezesam,https://t.co/WGOgR5YeEy,,Unidentified,und,Unidentified,Unidentified,Unidentified
925190081715081216,AarmPedro,Cansado.,,Unidentified,es,Unidentified,Unidentified,Unidentified
964721826143272960,LoiraoAmanda,RT @Accuarya: @julio_kaminski @jairbolsonaro Tem certeza?https://t.co/cghZzK2wta,17 neles Brasil,Unidentified,pt,Unidentified,Unidentified,Unidentified
80732922,Accuarya,@ellafranthiely Ela é uma porta!😂😂😂😂,"Tradutora Juramentada e Intérprete Comercial: Professora, Pesquisadora, Filóloga, Beletrista.",Unidentified,pt,Unidentified,Unidentified,Unidentified
1189780028,AlvesRenilde,RT @Accuarya: Esse cineasta deu a cara pra bater!Perfeito!#marmitadecorrupto https://t.co/coZzJI3bVG,"Médica psiquiatra, mãe, católica. Bolsonaro presidente!",Unidentified,pt,Unidentified,Unidentified,Unidentified
56078816,MarceloPaolillo,RT @Accuarya: Esse cineasta deu a cara pra bater!Perfeito!#marmitadecorrupto https://t.co/coZzJI3bVG,"Amo cinema, musica, literatura.                     . Petistas, comunistas, socialistas e esquerdofilos, vao pro inferno que la eh vosso lugar !",Unidentified,pt,Unidentified,Unidentified,Unidentified
80732922,Accuarya,VEM MONSTRO!#marmitadecorrupto https://t.co/u4CGVTaDvC,"Tradutora Juramentada e Intérprete Comercial: Professora, Pesquisadora, Filóloga, Beletrista.",Unidentified,pt,Unidentified,Unidentified,Unidentified
80732922,Accuarya,"@blogdojefferson @Carlos_japi Jeff, eu quero que o Haddad suma também!#PAZ","Tradutora Juramentada e Intérprete Comercial: Professora, Pesquisadora, Filóloga, Beletrista.",Unidentified,pt,Unidentified,Unidentified,Unidentified
80732922,Accuarya,Esse cineasta deu a cara pra bater!Perfeito!#marmitadecorrupto https://t.co/coZzJI3bVG,"Tradutora Juramentada e Intérprete Comercial: Professora, Pesquisadora, Filóloga, Beletrista.",Unidentified,pt,Unidentified,Unidentified,Unidentified
176557021,nayarabritto2,Qria votar p Ana Paula sair e de quebra levar a Gabi Prado! https://t.co/7SNBNLo7gj,Fisioterapeuta e mãe de 2 lindos meninos 💙💚,Unidentified,pt,Unidentified,Unidentified,Unidentified
293808160,zezesam,https://t.co/0w9tq3Brhj,,Unidentified,und,Unidentified,Unidentified,Unidentified
293808160,zezesam,https://t.co/YZsQk1mqh8,,Unidentified,und,Unidentified,Unidentified,Unidentified
293808160,zezesam,https://t.co/J5P5Naeymm,,Unidentified,und,Unidentified,Unidentified,Unidentified
293808160,zezesam,https://t.co/iVXDiimoSV,,Unidentified,und,Unidentified,Unidentified,Unidentified
293808160,zezesam,https://t.co/a0KEHCItWJ,,Unidentified,und,Unidentified,Unidentified,Unidentified
293808160,zezesam,https://t.co/iGoJV7tvlK,,Unidentified,und,Unidentified,Unidentified,Unidentified
293808160,zezesam,https://t.co/arFahyDgyM,,Unidentified,und,Unidentified,Unidentified,Unidentified
293808160,zezesam,https://t.co/65hxSyHpgg,,Unidentified,und,Unidentified,Unidentified,Unidentified
293808160,zezesam,https://t.co/S4btwChKZt,,Unidentified,und,Unidentified,Unidentified,Unidentified
293808160,zezesam,https://t.co/8rjcgZ0NXj,,Unidentified,und,Unidentified,Unidentified,Unidentified
293808160,zezesam,https://t.co/ShdLnSICJl,,Unidentified,und,Unidentified,Unidentified,Unidentified
293808160,zezesam,https://t.co/h0Za8cnXF4,,Unidentified,und,Unidentified,Unidentified,Unidentified
293808160,zezesam,https://t.co/kcmQ0bHRJn,,Unidentified,und,Unidentified,Unidentified,Unidentified
1045748587970342912,lucas60887243,RT @zezesam: VAMOS JUNTOBolsonaro não é PAZ e AMOR. Ele é ORDEM e PROGRESSO! Estamos elegendo um presidente e não um marido. ✌️,"Médico em Manaus-AM, Cristão e Patriota.
#elesim #bolsonaropresidente #bolsonaro2018 #bolsonaro17",Unidentified,pt,Unidentified,Unidentified,Unidentified
293808160,zezesam,https://t.co/Mj3mSAjBu9,,Unidentified,und,Unidentified,Unidentified,Unidentified
293808160,zezesam,https://t.co/5pGVrjl9XU,,Unidentified,und,Unidentified,Unidentified,Unidentified
1021904929013858304,crisdebug,@HeyTails Os de parede que eu conheço é tipo um cano retangular de PVC que vc abre ele no meio e passa os cabos por… https://t.co/SfHgokRfB4,Programador que ((dizem)) que sabe dançar,Unidentified,pt,Unidentified,Unidentified,Unidentified
293808160,zezesam,https://t.co/XpaQcx80aW,,Unidentified,und,Unidentified,Unidentified,Unidentified
293808160,zezesam,"Emílio Odebrecht diz que sempre usou Lula, inclusive para enganar trabalhadores em greve em suas empresas https://t.co/HUyt2ucyDq",,Unidentified,pt,Unidentified,Unidentified,Unidentified
3351399652,PortessLaerte,RT @zezesam: VAMOS JUNTOBolsonaro não é PAZ e AMOR. Ele é ORDEM e PROGRESSO! Estamos elegendo um presidente e não um marido. ✌️,,Unidentified,pt,Unidentified,Unidentified,Unidentified
68724167,PedroHCouto,"RT @magnamoreira_: Quando eu digo que Lula é gênio, é por isso aqui tb 👇🏾 https://t.co/kkqUzBUftq","Todas as menores das menores minorias querem ver seus próprios umbigos, bem limpos",Unidentified,pt,Unidentified,Unidentified,Unidentified
80732922,Accuarya,Isso foi obra de Don Quixote! https://t.co/6VJjFNikvG,"Tradutora Juramentada e Intérprete Comercial: Professora, Pesquisadora, Filóloga, Beletrista.",Unidentified,pt,Unidentified,Unidentified,Unidentified
1021904929013858304,crisdebug,"@HeyTails Do jeito que está sendo usado na foto, éNa realidade, você vai ficar se perguntando porque não comprou a… https://t.co/30XK3hlFgH",Programador que ((dizem)) que sabe dançar,Unidentified,pt,Unidentified,Unidentified,Unidentified
334424343,naiivne,@GilbertoGD98 @libdep juro pior que não salvei AF,la clinique est souveraine,Unidentified,pt,Unidentified,Unidentified,Unidentified
293808160,zezesam,https://t.co/ozFGYX6FWe,,Unidentified,und,Unidentified,Unidentified,Unidentified
1021904929013858304,crisdebug,@HeyTails PLEASE AAAAAAH,Programador que ((dizem)) que sabe dançar,Unidentified,en,Unidentified,Unidentified,Unidentified
158964977,Aline_lfa,RT @zezesam: VAMOS JUNTOBolsonaro não é PAZ e AMOR. Ele é ORDEM e PROGRESSO! Estamos elegendo um presidente e não um marido. ✌️,ANTI PT. Não tenho bandido/corrupto de estimação. 👉🇧🇷👍,Unidentified,pt,Unidentified,Unidentified,Unidentified
1021904929013858304,crisdebug,@HeyTails MOTHERFUCKIN UNBOXINGWHEN,Programador que ((dizem)) que sabe dançar,Unidentified,en,Unidentified,Unidentified,Unidentified
745550448,gjbcgp,Kkkk. Mas incita o ódio. https://t.co/1yNiNzjE79,"Esposo, pai e professor de Língua Portuguesa.",Unidentified,pt,Unidentified,Unidentified,Unidentified
293808160,zezesam,https://t.co/V6OJEe3WfB,,Unidentified,und,Unidentified,Unidentified,Unidentified
334424343,naiivne,@GilbertoGD98 @libdep sdd do finado psdb,la clinique est souveraine,Unidentified,pt,Unidentified,Unidentified,Unidentified
334424343,naiivne,@julianaesayuri horrivel não sabia que esse fdp tava vivo ainda,la clinique est souveraine,Unidentified,pt,Unidentified,Unidentified,Unidentified
913016135427264517,Pior_humano,@gvgvfarao Isso nem existe,Um olho no peixe outro no aspargo.,Unidentified,pt,Unidentified,Unidentified,Unidentified
334424343,naiivne,@GilbertoGD98 @libdep você viu o vídeo dele em que uns caras fizeram uma musiquinha sobre cocaina e ele super debochado adorando....mano,la clinique est souveraine,Unidentified,pt,Unidentified,Unidentified,Unidentified
293808160,zezesam,https://t.co/c2qyU2Tudu,,Unidentified,und,Unidentified,Unidentified,Unidentified
293808160,zezesam,https://t.co/e1r59CLYrQ,,Unidentified,und,Unidentified,Unidentified,Unidentified
293808160,zezesam,https://t.co/e1r59CLYrQ,,Unidentified,und,Unidentified,Unidentified,Unidentified
796852896105136128,Seguesonaboa,Agora vou ouvir musica até adormecer,"https://t.co/TuAP6HoSUh…  

https://t.co/JE9adQLtQu",Unidentified,pt,Unidentified,Unidentified,Unidentified
80732922,Accuarya,@mafinhaverao Aí pai...PARA! https://t.co/ZhpPDzeuKG,"Tradutora Juramentada e Intérprete Comercial: Professora, Pesquisadora, Filóloga, Beletrista.",Unidentified,pt,Unidentified,Unidentified,Unidentified
796852896105136128,Seguesonaboa,"Já estou cansado, vou dormir !","https://t.co/TuAP6HoSUh…  

https://t.co/JE9adQLtQu",Unidentified,pt,Unidentified,Unidentified,Unidentified
3053879065,acarolinaroldao,@_ricard_o Muito obrigada colega!! Digo o mesmo🙃,EBC U19🏀💛// 🔴1904⚪️ ig: carolina.14__,Unidentified,pt,Unidentified,Unidentified,Unidentified
293808160,zezesam,https://t.co/yKAdtbx2w8,,Unidentified,und,Unidentified,Unidentified,Unidentified
334424343,naiivne,@GilbertoGD98 @libdep Não entendo o que porra ele ainda tá fazendo no partido,la clinique est souveraine,Unidentified,pt,Unidentified,Unidentified,Unidentified
913016135427264517,Pior_humano,@psol50 Psol KkkkkkKKkkKKkkkKKKKKKKKkkkkkkkkkkkkkkk.  Kkkk kkk kkkkkkkk PsolKkkk kkk kkkkkkkkkkkkkkk kkkkKKKKKKK… https://t.co/NYv7hEgBc6,Um olho no peixe outro no aspargo.,Unidentified,eu,Unidentified,Unidentified,Unidentified
1160223654,artidigital,https://t.co/xmu3lUofaI,"TRABALHE EM CASA!
TRABALHE EM QUALQUER LUGAR!
TRABALHE PELA INTERNET!
Comece seu próprio negocio ainda hoje!
Viste http://t.co/fInW5ioKgG",Unidentified,und,Unidentified,Unidentified,Unidentified
49085751,sergiopediatra,@marciobeltraogv pior que ainda faltam 18 dias. Rs,Pediatra atendendo crianças e adolescentes em Picos e região. PRONTOCLÍNICA https://t.co/YHRyoCFm0D,Unidentified,pt,Unidentified,Unidentified,Unidentified
293808160,zezesam,https://t.co/D0udCwXdtv,,Unidentified,und,Unidentified,Unidentified,Unidentified
293808160,zezesam,https://t.co/PKU7LvAQa2,,Unidentified,und,Unidentified,Unidentified,Unidentified
161393042,marx_araujo,@mariadorosario To por fora mesmo... Hitler não morreu e ainda por cima é candidato 🤔,"Médico neurologista, tricolor de coração.",Unidentified,pt,Unidentified,Unidentified,Unidentified
293808160,zezesam,ISSO É APOIADO PELO PT...É ISSO QUE QUERES. https://t.co/JfmteWcY4x,,Unidentified,pt,Unidentified,Unidentified,Unidentified
334424343,naiivne,@libdep @GilbertoGD98 eu sinto que o dória tem uma participação muito forte nesse fracasso muito mesmo...,la clinique est souveraine,Unidentified,pt,Unidentified,Unidentified,Unidentified
254638378,marcielbrito1,Bem informada viu https://t.co/s3PBUOJKvB,"ex: segurança  da banda malla 100 alça! tour  2010 a 2014!
vendedor Copperline fios e cabos",Unidentified,pt,Unidentified,Unidentified,Unidentified
293808160,zezesam,VAMOS JUNTOBolsonaro não é PAZ e AMOR. Ele é ORDEM e PROGRESSO! Estamos elegendo um presidente e não um marido. ✌️,,Unidentified,pt,Unidentified,Unidentified,Unidentified
49085751,sergiopediatra,Será que vale a pena comprar umidificador?#rinitealérgicahttps://t.co/l3g8Qhiag1,Pediatra atendendo crianças e adolescentes em Picos e região. PRONTOCLÍNICA https://t.co/YHRyoCFm0D,Unidentified,pt,Unidentified,Unidentified,Unidentified
3053879065,acarolinaroldao,@_ricard_o Nem por isso colega😩 força nisso!!,EBC U19🏀💛// 🔴1904⚪️ ig: carolina.14__,Unidentified,pt,Unidentified,Unidentified,Unidentified
293808160,zezesam,"Após derrota, Ana Amélia declara apoio a Bolsonaro no segundo turno https://t.co/dJ5rdINlJQ",,Unidentified,pt,Unidentified,Unidentified,Unidentified
293808160,zezesam,Ratinho Junior apoiará Bolsonaro e convocará reforços policiais para patrulhar escolas - https://t.co/THjY8FkNS3,,Unidentified,pt,Unidentified,Unidentified,Unidentified
758016678160719873,marciobeltraogv,"Na real, eleição é pra ganhar quem tem mais voto. Já tinha acabado logo. De saco cheio, é o dia todo recebendo msg… https://t.co/MYLXgnadTa","FLAMENGO ATÉ MORRER! CASADO COM EMANUELLE, PAI DE LETÍCIA E LAURA. FAÇO PARTE DA FAMÍLIA DA ESPERANÇA, https://t.co/NN7KfpReEx",Unidentified,pt,Unidentified,Unidentified,Unidentified
293808160,zezesam,https://t.co/U0gI6Xtx4R,,Unidentified,und,Unidentified,Unidentified,Unidentified
293808160,zezesam,https://t.co/SIxuridkgK,,Unidentified,und,Unidentified,Unidentified,Unidentified
293808160,zezesam,"Mourão sugere, e Bolsonaro diz que vai criar o ""13º do Bolsa Família"" https://t.co/e35CrryPEG",,Unidentified,pt,Unidentified,Unidentified,Unidentified
1663073882,Dany_Tavares2,Tô brava e não é pouco 😒,,Unidentified,pt,Unidentified,Unidentified,Unidentified
334424343,naiivne,"""Colaborei com o Estado legal, com a pátria, com a nação, consciente de que a Ditadura do Proletariado ou qualquer… https://t.co/qDqBqr3Q53",la clinique est souveraine,Unidentified,pt,Unidentified,Unidentified,Unidentified
199327706,jean_fontes10,o seu perfil foi visto por 4 pessoas nas últimas 3 horas https://t.co/nxQDCeaVyW,"O meu amor é tão lindo, é preto e branco, é infinito! Santos é paixão, coração e emoção,amor sem explicação!     AELETROPICOS VENDA DE PEÇAS E SERVIÇOS",Unidentified,pt,Unidentified,Unidentified,Unidentified
293808160,zezesam,https://t.co/98UR28YKf0,,Unidentified,und,Unidentified,Unidentified,Unidentified
801955722481270788,babrasilino,"Com um simples Bom dia, um abraço ou um elogio vc pode mudar o dia de alguém. Afetividade é tudo ❤","Cearense ❤





















































































oxente",Unidentified,pt,Unidentified,Unidentified,Unidentified
801955722481270788,babrasilino,"As vezes vc só quer desabafar, não precisa nem a pessoa falar nada, só ouvir. Então, escute, nunca ingonere alguém… https://t.co/UcwVhoBC1M","Cearense ❤





















































































oxente",Unidentified,pt,Unidentified,Unidentified,Unidentified
334424343,naiivne,E ESSE FILHO DA PUTA AINDA TÁ VIVO,la clinique est souveraine,Unidentified,pt,Unidentified,Unidentified,Unidentified
49085751,sergiopediatra,Três são as situações clínicas relacionadas à mãe podem levar a uma produção láctea insuficiente mesmo com regime d… https://t.co/mg8gDVDpJB,Pediatra atendendo crianças e adolescentes em Picos e região. PRONTOCLÍNICA https://t.co/YHRyoCFm0D,Unidentified,pt,Unidentified,Unidentified,Unidentified
334424343,naiivne,Tenho pavor dessa história e do sadismo do cabo anselmo,la clinique est souveraine,Unidentified,pt,Unidentified,Unidentified,Unidentified
293808160,zezesam,https://t.co/0miFlgdVjX,,Unidentified,und,Unidentified,Unidentified,Unidentified
334424343,naiivne,O nome dela era Soledad Barret. Estava grávida do homem que a entregou aos lobos. https://t.co/fUGC3W0I99,la clinique est souveraine,Unidentified,pt,Unidentified,Unidentified,Unidentified
53484770,angelicaguirele,RT @jrguizzardi: @aguedescartoon @angelicaguirele Como tirar a virgindade...passe óleo e coloque só a cabecinha...dia 28 vai tá até as bola…,Com fé em Deus vamos retomar nossos valores e poder criar nossos filhos com segurança.,Unidentified,pt,Unidentified,Unidentified,Unidentified
293808160,zezesam,Bolsonaro quer propor 13º salário a beneficiários do Bolsa Família https://t.co/ZnKIaKjWOR,,Unidentified,pt,Unidentified,Unidentified,Unidentified
801955722481270788,babrasilino,"Nem é só isso, ele falou uma coisa que eu queria que minha mãe estive lá para escutar; não importa o tamanho do seu… https://t.co/Vx7vH4SSCD","Cearense ❤





















































































oxente",Unidentified,pt,Unidentified,Unidentified,Unidentified
2929168852,Greisu_,bateu o famigerado desespero https://t.co/cMfe8IyaP9,Graduando em Ciências Contábeis 🎓  Estagiário da controladoria municipal #Avanti 🐷💚 Picos - PI,Unidentified,pt,Unidentified,Unidentified,Unidentified
801955722481270788,babrasilino,"Caralho, meu professor de filosofia aplicada é muito foda. Ele já enfrentou tanta coisa, e consegue sempre ver o lado positivo das coisas.","Cearense ❤





















































































oxente",Unidentified,pt,Unidentified,Unidentified,Unidentified
293808160,zezesam,https://t.co/4QJxpqt3Fi,,Unidentified,und,Unidentified,Unidentified,Unidentified
1663073882,Dany_Tavares2,@thaylaasoaares https://t.co/RcTHs3uHdo,,Unidentified,und,Unidentified,Unidentified,Unidentified
817758721170436101,cecejesus_,Quero passar já p próxima vida q esta não está a dar c nada,ॐ,Unidentified,pt,Unidentified,Unidentified,Unidentified
817758721170436101,cecejesus_,Vejo c cada coisa q até fico parva,ॐ,Unidentified,pt,Unidentified,Unidentified,Unidentified
796852896105136128,Seguesonaboa,Vou comer pão com chocolate !!!!,"https://t.co/TuAP6HoSUh…  

https://t.co/JE9adQLtQu",Unidentified,pt,Unidentified,Unidentified,Unidentified
796852896105136128,Seguesonaboa,"Tenhas a idade que tiveres isso n define impacto bom ou mau, idade n impede tristeza prolongada n é por ser mais ve… https://t.co/0OOpS0o8OO","https://t.co/TuAP6HoSUh…  

https://t.co/JE9adQLtQu",Unidentified,pt,Unidentified,Unidentified,Unidentified
1663073882,Dany_Tavares2,@Lucass1902 Dmr kkk,,Unidentified,en,Unidentified,Unidentified,Unidentified
796852896105136128,Seguesonaboa,"Tp eu perdi a minha tia e a minha namorada, a minha tia faleceu e a minha namorada decidiu que podia ser feliz com… https://t.co/z3LOgvEokj","https://t.co/TuAP6HoSUh…  

https://t.co/JE9adQLtQu",Unidentified,pt,Unidentified,Unidentified,Unidentified
2847275926,csanjel1,RT @zezesam: Bolsonaro volta a ser competitivo no segundo turno e rejeição a Haddad dispara https://t.co/Om95pBSLzW,Porque o início da luta contra a esquerda começou aqui e lá no Gab também!,Unidentified,pt,Unidentified,Unidentified,Unidentified
796852896105136128,Seguesonaboa,"Adorava que a minha tia tivesse aqui não só por mim como também pela minha mãe, houve uma pessoa que prometeu A e B… https://t.co/gA2WH3jBz4","https://t.co/TuAP6HoSUh…  

https://t.co/JE9adQLtQu",Unidentified,pt,Unidentified,Unidentified,Unidentified
875163237632888832,Fernand99536598,😨 https://t.co/Csgl8rTlL2,"Incríveis fanarts de subway surfers! dentre outros desenhos. ...em breve series em animação ! 

meu canal #fernandocarmo",Unidentified,und,Unidentified,Unidentified,Unidentified
875163237632888832,Fernand99536598,🎉 https://t.co/bOO7eJJPia,"Incríveis fanarts de subway surfers! dentre outros desenhos. ...em breve series em animação ! 

meu canal #fernandocarmo",Unidentified,und,Unidentified,Unidentified,Unidentified
796852896105136128,Seguesonaboa,Vou ficar a viciar a noite toda muito provavelmente,"https://t.co/TuAP6HoSUh…  

https://t.co/JE9adQLtQu",Unidentified,pt,Unidentified,Unidentified,Unidentified
796852896105136128,Seguesonaboa,Estou cheio de dores no dente mas esta merd* não tem nada ok muito bem hoje não durmo bela merd*,"https://t.co/TuAP6HoSUh…  

https://t.co/JE9adQLtQu",Unidentified,pt,Unidentified,Unidentified,Unidentified
2932423023,APassossss,"RT @Seguesonaboa: Twitter mm é desabafo porra, safoda bocas ou quem não curte, mas curto mm vir aqui limpar a cabeça e depois bazar e dormir",Insta: apassosss,Unidentified,pt,Unidentified,Unidentified,Unidentified
796852896105136128,Seguesonaboa,"Twitter mm é desabafo porra, safoda bocas ou quem não curte, mas curto mm vir aqui limpar a cabeça e depois bazar e dormir","https://t.co/TuAP6HoSUh…  

https://t.co/JE9adQLtQu",Unidentified,pt,Unidentified,Unidentified,Unidentified
847951414789885956,caarool0309,"RT @PatrickFischerr: Internet aqui em Paquetá é assim:CHOVEU, FODEU!",FLAMENGO❤❤,Unidentified,pt,Unidentified,Unidentified,Unidentified
915745836176375808,Ninalaide1,@jairbolsonaro Admiro muito essa senhora.,Simplesmente eu♥️♥️,Unidentified,pt,Unidentified,Unidentified,Unidentified
796852896105136128,Seguesonaboa,"Eu ja vi muita coisa, é verdade, já vi, e hoje em dia o meu silencio faz bem a muita gente, deixei de correr atras… https://t.co/d1OPHkJopX","https://t.co/TuAP6HoSUh…  

https://t.co/JE9adQLtQu",Unidentified,pt,Unidentified,Unidentified,Unidentified
80732922,Accuarya,@gleisi Porq é só a democracia do PT que liberta o narco-regime...Talquei? https://t.co/pgj4r6e8Vx,"Tradutora Juramentada e Intérprete Comercial: Professora, Pesquisadora, Filóloga, Beletrista.",Unidentified,pt,Unidentified,Unidentified,Unidentified
796852896105136128,Seguesonaboa,"Mas quando é suposto haver resposta eu fico calado, porque calado gostam de mim","https://t.co/TuAP6HoSUh…  

https://t.co/JE9adQLtQu",Unidentified,pt,Unidentified,Unidentified,Unidentified
796852896105136128,Seguesonaboa,As vezes ainda me perguntam,"https://t.co/TuAP6HoSUh…  

https://t.co/JE9adQLtQu",Unidentified,pt,Unidentified,Unidentified,Unidentified
2342658264,ronailsonmeneze,Gostei de um vídeo @YouTube https://t.co/Gzg6xGuoC1 ESPIRITUAL - DOUGLAS GONÇALVES,,Unidentified,pt,Unidentified,Unidentified,Unidentified
3319847705,PatrickFischerr,[10/10/2018 19:39:46] Piovanni: Menino [10/10/2018 19:39:51] Piovanni: Minha mae te achou um gato [10/10/2018 19:… https://t.co/tdMCvPOgck,"19, RJ ⛱️ | TRICOLOR 🇮🇹 Insta: fischerzaada",Unidentified,pt,Unidentified,Unidentified,Unidentified
